Connector_ID;Assignment_ID;Entity_ID;Status;Time_Stamp
CONN_20251219T115223757901Z_KBUQWWAY5NBE;AID_20251219T115223755192Z_IWVZEARBY5AR;SOB_20251217T163702194059Z_4OGQG7KGDZAK;ACTIVE;19-12-2025 11:52
CONN_20251219T115223795679Z_MFTM2VXO5FAN;AID_20251219T115223793871Z_QMKEAH7LQ5CM;SOB_20251217T163546180351Z_XV24SHKA3VH4;ACTIVE;19-12-2025 11:52
CONN_20251219T115223796814Z_DR6UUWLU2JD6;AID_20251219T115223793871Z_QMKEAH7LQ5CM;SOB_20251217T163702194059Z_4OGQG7KGDZAK;ACTIVE;19-12-2025 11:52
CONN_20251219T115223833257Z_6ORTW65ER5EP;AID_20251219T115223830842Z_RBK5Q4RE2FFF;SOB_20251217T163546180474Z_KXVJ5O44KRF7;ACTIVE;19-12-2025 11:52
CONN_20251219T115223834291Z_APUU33RELFGY;AID_20251219T115223830842Z_RBK5Q4RE2FFF;SOB_20251217T163702194059Z_4OGQG7KGDZAK;ACTIVE;19-12-2025 11:52
CONN_20251219T115223874421Z_E52S6R2E2VGV;AID_20251219T115223872632Z_NWZP7Q3FSZEE;SOB_20251217T163546180593Z_RWQY2SBHVNHB;ACTIVE;19-12-2025 11:52
CONN_20251219T115223876190Z_GWHFJP7MQVG4;AID_20251219T115223872632Z_NWZP7Q3FSZEE;SOB_20251217T163702194059Z_4OGQG7KGDZAK;ACTIVE;19-12-2025 11:52
CONN_20251219T115223924021Z_YJTVM2W6ZFEX;AID_20251219T115223920416Z_NW355ENTZNHE;SOB_20251217T163546180723Z_C2DUP2XMFFH5;ACTIVE;19-12-2025 11:52
CONN_20251219T115223925502Z_OT6DESKZWFAN;AID_20251219T115223920416Z_NW355ENTZNHE;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115223959518Z_ZKCZ4HBWTVC5;AID_20251219T115223954560Z_6EVVR5TO4NDS;SOB_20251217T163546180848Z_N6NXV3M2XJGI;ACTIVE;19-12-2025 11:52
CONN_20251219T115223960883Z_5Y23NMWKIZHB;AID_20251219T115223954560Z_6EVVR5TO4NDS;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224001127Z_5JDXB7CFHRD6;AID_20251219T115223998423Z_VUQIZ725FVEV;SOB_20251217T163546180971Z_3NPKUHHFXFFG;ACTIVE;19-12-2025 11:52
CONN_20251219T115224002841Z_IZINWWLBMBBH;AID_20251219T115223998423Z_VUQIZ725FVEV;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224038667Z_IMOLXOYDCZBH;AID_20251219T115224036858Z_VHVZFDAOG5EM;SOB_20251217T163546181091Z_OGISJVAXTFCX;ACTIVE;19-12-2025 11:52
CONN_20251219T115224039753Z_B556QZTXNJFZ;AID_20251219T115224036858Z_VHVZFDAOG5EM;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224075881Z_DY6N7UQLVNAK;AID_20251219T115224074122Z_ZWEEU3CHOJDB;SOB_20251217T163546181214Z_MBWWTEXBQJB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115224076748Z_JXCQZ2WFNBD2;AID_20251219T115224074122Z_ZWEEU3CHOJDB;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224123219Z_P67Z5KQN6FGS;AID_20251219T115224120995Z_3HOBKXHJWRBJ;SOB_20251217T163546181346Z_DLCZKHGGLJES;ACTIVE;19-12-2025 11:52
CONN_20251219T115224124616Z_TOICNQ263ZDR;AID_20251219T115224120995Z_3HOBKXHJWRBJ;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224157724Z_474R6SZYHRAS;AID_20251219T115224155508Z_LNBNNY2KFZC7;SOB_20251217T163546181467Z_AUJYBUUWANGR;ACTIVE;19-12-2025 11:52
CONN_20251219T115224158760Z_CKSKZKEOMVEM;AID_20251219T115224155508Z_LNBNNY2KFZC7;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224195832Z_GYNJRGW42FER;AID_20251219T115224192853Z_YAQGSLWS4VAD;SOB_20251217T163546181578Z_QQ44CQAW55AK;ACTIVE;19-12-2025 11:52
CONN_20251219T115224197411Z_JFY7EO62HVB2;AID_20251219T115224192853Z_YAQGSLWS4VAD;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224235767Z_3RJOO2PWVJCB;AID_20251219T115224233377Z_WZ2Y2CBJHJHN;SOB_20251217T163546181753Z_R6JGESLZMFFE;ACTIVE;19-12-2025 11:52
CONN_20251219T115224236963Z_K3BXBRNT4FH2;AID_20251219T115224233377Z_WZ2Y2CBJHJHN;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224276174Z_SLR25P6F2VCI;AID_20251219T115224273496Z_MX6SCDMDXFAE;SOB_20251217T163546181960Z_UAV4G5FTMRFC;ACTIVE;19-12-2025 11:52
CONN_20251219T115224277863Z_ZO5HBWPGYZEZ;AID_20251219T115224273496Z_MX6SCDMDXFAE;SOB_20251217T163702194201Z_2W4W3VLAQNBB;ACTIVE;19-12-2025 11:52
CONN_20251219T115224314938Z_RSDTCLHJPRHB;AID_20251219T115224312905Z_OEOVSYDFINGT;SOB_20251217T163546182110Z_45MZXU42SNFE;ACTIVE;19-12-2025 11:52
CONN_20251219T115224315851Z_WLCKOWPQ2RC2;AID_20251219T115224312905Z_OEOVSYDFINGT;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224354875Z_32RBSLTACJAS;AID_20251219T115224352955Z_OYJIXCOTLZDA;SOB_20251217T163546182242Z_H2XDFMZQ6ZG6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224356300Z_R2HL7QNIS5HZ;AID_20251219T115224352955Z_OYJIXCOTLZDA;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224399466Z_AVIFPTTTUZG6;AID_20251219T115224394791Z_4G2EMAHEWNAF;SOB_20251217T163546182367Z_B6R3NMXGXZAR;ACTIVE;19-12-2025 11:52
CONN_20251219T115224401268Z_FN6ZMFQW7REV;AID_20251219T115224394791Z_4G2EMAHEWNAF;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224440323Z_6C6JGHIWZZD6;AID_20251219T115224438333Z_J3OWYUHVANFW;SOB_20251217T163546182493Z_36CZAVMFNZBF;ACTIVE;19-12-2025 11:52
CONN_20251219T115224441217Z_BZDQ5Z4WFFGX;AID_20251219T115224438333Z_J3OWYUHVANFW;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224478654Z_DBCXEBAIKFHK;AID_20251219T115224476932Z_YALFJOU4RZGD;SOB_20251217T163546182623Z_A5ON73C27ZDI;ACTIVE;19-12-2025 11:52
CONN_20251219T115224479511Z_MGNU2NN5DJFF;AID_20251219T115224476932Z_YALFJOU4RZGD;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224517604Z_N2ADJUG4YJGJ;AID_20251219T115224515826Z_L43ED4FLRFGZ;SOB_20251217T163546182742Z_OWTQREXOENFS;ACTIVE;19-12-2025 11:52
CONN_20251219T115224518485Z_5OZRX7CQUZCX;AID_20251219T115224515826Z_L43ED4FLRFGZ;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224558031Z_VECV6IDG7VF3;AID_20251219T115224555957Z_NKQNOIWVNZCX;SOB_20251217T163546182875Z_UUHEX3KH5NGR;ACTIVE;19-12-2025 11:52
CONN_20251219T115224559180Z_4Y64NZZGH5FL;AID_20251219T115224555957Z_NKQNOIWVNZCX;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224598533Z_ZVUG74LP7JBC;AID_20251219T115224596648Z_PCBKXG5BQFGA;SOB_20251217T163546183056Z_VQ6DSYOUCFCI;ACTIVE;19-12-2025 11:52
CONN_20251219T115224600759Z_H6L5IE4HBZH2;AID_20251219T115224596648Z_PCBKXG5BQFGA;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224642374Z_A4ADQNNDIBAJ;AID_20251219T115224639702Z_277WL7UGQBBV;SOB_20251217T163546183359Z_3TOVHP53OBHQ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224643759Z_H4DONNXJRJCS;AID_20251219T115224639702Z_277WL7UGQBBV;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224681091Z_5MCIUOFVENAJ;AID_20251219T115224678694Z_JARSYM3LDJFY;SOB_20251217T163546183598Z_MNQNRBGGKVBP;ACTIVE;19-12-2025 11:52
CONN_20251219T115224682578Z_QFHB3ZEWSFBE;AID_20251219T115224678694Z_JARSYM3LDJFY;SOB_20251217T163702194343Z_FHNEUZ6T65G6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224724648Z_4X7VYHFZYBHL;AID_20251219T115224722162Z_WPD4HDOG3BB5;SOB_20251217T163546183741Z_7UKRSM7ZZBC6;ACTIVE;19-12-2025 11:52
CONN_20251219T115224725921Z_RLU2SIIHYZCP;AID_20251219T115224722162Z_WPD4HDOG3BB5;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224756925Z_YHBFNHCP2FCQ;AID_20251219T115224754899Z_2IZHELLDAJAI;SOB_20251217T163546183873Z_HXTCN3BMTND4;ACTIVE;19-12-2025 11:52
CONN_20251219T115224758111Z_3WGJQBW4S5DJ;AID_20251219T115224754899Z_2IZHELLDAJAI;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224801622Z_NJZWG4VALRDG;AID_20251219T115224799592Z_H6GHR2CGMVFI;SOB_20251217T163546183995Z_TJXFCK4NFFE2;ACTIVE;19-12-2025 11:52
CONN_20251219T115224803041Z_4UHTZUMPDFGC;AID_20251219T115224799592Z_H6GHR2CGMVFI;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224839219Z_XNCZ3M55EBHC;AID_20251219T115224836739Z_HY2X2S7VLNAE;SOB_20251217T163546184116Z_JYZB6UTSLFAR;ACTIVE;19-12-2025 11:52
CONN_20251219T115224840288Z_TO5BZTVVYREQ;AID_20251219T115224836739Z_HY2X2S7VLNAE;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224877408Z_KM2FJJARMREH;AID_20251219T115224875038Z_BFU4CGM6ABG4;SOB_20251217T163546184239Z_ZEYPXXKUJFBN;ACTIVE;19-12-2025 11:52
CONN_20251219T115224878641Z_SWOM6ICQQRAT;AID_20251219T115224875038Z_BFU4CGM6ABG4;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224915137Z_OPVLE5PTMJG3;AID_20251219T115224913075Z_JPV3KXLGSFHG;SOB_20251217T163546184360Z_ENAZH36E7BD3;ACTIVE;19-12-2025 11:52
CONN_20251219T115224916011Z_FG6GMT24LRB5;AID_20251219T115224913075Z_JPV3KXLGSFHG;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224958787Z_L23QM37UUFCM;AID_20251219T115224956796Z_2RZSBHWLJ5AE;SOB_20251217T163546184491Z_VKMYXQKI5NCP;ACTIVE;19-12-2025 11:52
CONN_20251219T115224960149Z_UXZVHXPCFVHB;AID_20251219T115224956796Z_2RZSBHWLJ5AE;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115224991223Z_SXDT2YIJSRA6;AID_20251219T115224989473Z_OFMI52WQJJGK;SOB_20251217T163546184615Z_TDIAFUZYDVDF;ACTIVE;19-12-2025 11:52
CONN_20251219T115224992163Z_VH7ABMNPSREC;AID_20251219T115224989473Z_OFMI52WQJJGK;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225030875Z_DNGBGXO7PZDN;AID_20251219T115225027461Z_4RKIXUOFQRBG;SOB_20251217T163546184760Z_DLUC3FZ75NDZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225032660Z_OFZB4INSPBBA;AID_20251219T115225027461Z_4RKIXUOFQRBG;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225070951Z_L4YJQMTCDVGU;AID_20251219T115225068845Z_54TYI4W2FJF4;SOB_20251217T163546185011Z_75NLLYYBYVBU;ACTIVE;19-12-2025 11:52
CONN_20251219T115225072227Z_47MJFESIGZBB;AID_20251219T115225068845Z_54TYI4W2FJF4;SOB_20251217T163702194483Z_XPVJXNXFIBCZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225115148Z_VGUPSVMKV5AC;AID_20251219T115225112354Z_TMPM6JA5WZHV;SOB_20251217T163546185254Z_YJRSY6FSSZEC;ACTIVE;19-12-2025 11:52
CONN_20251219T115225116737Z_5NK4JAXIWVEI;AID_20251219T115225112354Z_TMPM6JA5WZHV;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225154433Z_4OZ7HFUVYRCN;AID_20251219T115225152626Z_MOEZG34NYBAQ;SOB_20251217T163546185462Z_CBDBF7VAS5CB;ACTIVE;19-12-2025 11:52
CONN_20251219T115225155820Z_PBVHGNQD3RCZ;AID_20251219T115225152626Z_MOEZG34NYBAQ;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225196516Z_PVMO6SFMFZCS;AID_20251219T115225193717Z_CUKBXHK7IJF4;SOB_20251217T163546185714Z_M5ZTWWKYJNBM;ACTIVE;19-12-2025 11:52
CONN_20251219T115225198127Z_B3BDEMC4ZBE2;AID_20251219T115225193717Z_CUKBXHK7IJF4;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225231708Z_AH5Z7MGXJFE5;AID_20251219T115225229714Z_KRW32FTPJNGS;SOB_20251217T163546185960Z_YCD5LDMAW5BI;ACTIVE;19-12-2025 11:52
CONN_20251219T115225232888Z_S2APSBMNG5HY;AID_20251219T115225229714Z_KRW32FTPJNGS;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225273181Z_K5USESRX7VDC;AID_20251219T115225271238Z_DTI3M34INJAI;SOB_20251217T163546186182Z_WCPGBBB7HZAU;ACTIVE;19-12-2025 11:52
CONN_20251219T115225274286Z_EVH4SWVETJEM;AID_20251219T115225271238Z_DTI3M34INJAI;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225314116Z_S2CKKTCUMBEZ;AID_20251219T115225312192Z_5UYJ3KDBOBDD;SOB_20251217T163546186399Z_4I4GM7IS3JEZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225315403Z_PZ2IGUH4AVE4;AID_20251219T115225312192Z_5UYJ3KDBOBDD;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225352811Z_K4FQHMZCRRDK;AID_20251219T115225350100Z_ERB5BUJPPJDF;SOB_20251217T163546186645Z_PFSBRYD7BNHD;ACTIVE;19-12-2025 11:52
CONN_20251219T115225354003Z_B5Y2SMFAAJEF;AID_20251219T115225350100Z_ERB5BUJPPJDF;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225391571Z_C6A6ICGRAVGM;AID_20251219T115225389860Z_PIBQC5TRDRHF;SOB_20251217T163546186820Z_6E6Z5QTUMJF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115225392434Z_ZPQYAHUOVBED;AID_20251219T115225389860Z_PIBQC5TRDRHF;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225433625Z_MS5HF3JHJBAB;AID_20251219T115225431709Z_ZISE6VSNC5FU;SOB_20251217T163546186950Z_PAKUAJYQMZDR;ACTIVE;19-12-2025 11:52
CONN_20251219T115225434694Z_QAVIJQ2HCNB2;AID_20251219T115225431709Z_ZISE6VSNC5FU;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225477704Z_4TVZXGIACBE6;AID_20251219T115225474990Z_NV33RCWM2JH2;SOB_20251217T163546187086Z_JSBEOJ5DFBGU;ACTIVE;19-12-2025 11:52
CONN_20251219T115225479116Z_4X3TC3QJLVB4;AID_20251219T115225474990Z_NV33RCWM2JH2;SOB_20251217T163702194625Z_75KXZUB32VFN;ACTIVE;19-12-2025 11:52
CONN_20251219T115225517645Z_2EQZEIEWHNGZ;AID_20251219T115225515623Z_3R6G43QAX5DS;SOB_20251217T163546187225Z_6OXSZP7GNVHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115225518639Z_3HSKAOYQIRG5;AID_20251219T115225515623Z_3R6G43QAX5DS;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225562579Z_7LGOCTW6B5HZ;AID_20251219T115225560663Z_KGT2JN4BHNDS;SOB_20251217T163546187348Z_2ECEBCLO3VDG;ACTIVE;19-12-2025 11:52
CONN_20251219T115225563608Z_L7RPVGFD3RE2;AID_20251219T115225560663Z_KGT2JN4BHNDS;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225602664Z_UI7BN6IWS5EE;AID_20251219T115225598893Z_6M4MTM4C2BA6;SOB_20251217T163546187476Z_FRTGXDGJYNFX;ACTIVE;19-12-2025 11:52
CONN_20251219T115225604025Z_UMOU36I34RBP;AID_20251219T115225598893Z_6M4MTM4C2BA6;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225643871Z_UDND55SNMFEK;AID_20251219T115225641807Z_7BBV373LIFCS;SOB_20251217T163546187615Z_5GXM5KEJVNHJ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225645081Z_BQ3U3HWX25BO;AID_20251219T115225641807Z_7BBV373LIFCS;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225737206Z_CCUTTGTIZ5AQ;AID_20251219T115225733796Z_74DEL4PIZVAN;SOB_20251217T163546187736Z_ITYVSZ2UXNGU;ACTIVE;19-12-2025 11:52
CONN_20251219T115225739128Z_OQ26YPYLFNBJ;AID_20251219T115225733796Z_74DEL4PIZVAN;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225858526Z_74AFNJKYVBFK;AID_20251219T115225852830Z_PGKM43SBTBFI;SOB_20251217T163546187855Z_HJ5XLSQL75AE;ACTIVE;19-12-2025 11:52
CONN_20251219T115225860466Z_RA5ZRDQH2BAF;AID_20251219T115225852830Z_PGKM43SBTBFI;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115225977422Z_TFS2YSWP6NDD;AID_20251219T115225975148Z_SWACE575KVAS;SOB_20251217T163546187982Z_PCSKNDLC55AZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115225978695Z_A7GGCPNG4BDQ;AID_20251219T115225975148Z_SWACE575KVAS;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115226088007Z_R22KT2BXHNGR;AID_20251219T115226083844Z_KVOFTKAI45CQ;SOB_20251217T163546188102Z_WDQD4JBMB5HE;ACTIVE;19-12-2025 11:52
CONN_20251219T115226089913Z_CEFZFRD54NER;AID_20251219T115226083844Z_KVOFTKAI45CQ;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115226253935Z_3WWHW5NWZBEC;AID_20251219T115226239207Z_7YSHXBBLQNG3;SOB_20251217T163546188228Z_RBALW6I6V5GJ;ACTIVE;19-12-2025 11:52
CONN_20251219T115226257049Z_HLF4FW2JQNFJ;AID_20251219T115226239207Z_7YSHXBBLQNG3;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115226404491Z_GM3RGELNJJC4;AID_20251219T115226400778Z_PPN5NMSHU5HY;SOB_20251217T163546188350Z_IEYUQDXA4VCY;ACTIVE;19-12-2025 11:52
CONN_20251219T115226406763Z_JTE66BHHSVBG;AID_20251219T115226400778Z_PPN5NMSHU5HY;SOB_20251217T163702194772Z_UHJ2I2XCNRCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115226503797Z_JP6HAK7BNJCC;AID_20251219T115226501620Z_W5PTJYV3PNGT;SOB_20251217T163546188471Z_O5EYFRMMQVBR;ACTIVE;19-12-2025 11:52
CONN_20251219T115226505275Z_EX6XVQHR75DJ;AID_20251219T115226501620Z_W5PTJYV3PNGT;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115226593855Z_EWOMYB3YRRFR;AID_20251219T115226590500Z_SOTEECWIKBG5;SOB_20251217T163546188588Z_KZKBT6JAJZGS;ACTIVE;19-12-2025 11:52
CONN_20251219T115226596318Z_VBVJSJNKTBDY;AID_20251219T115226590500Z_SOTEECWIKBG5;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115226713702Z_2ZHFWOK42ZF5;AID_20251219T115226691615Z_FBYEUB5QCVDK;SOB_20251217T163546188718Z_O4P4SUDCV5AV;ACTIVE;19-12-2025 11:52
CONN_20251219T115226715741Z_E2ADN43XVVFJ;AID_20251219T115226691615Z_FBYEUB5QCVDK;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115226843786Z_RWVF4PABJBBW;AID_20251219T115226839714Z_HRA2WN4F3NCD;SOB_20251217T163546188843Z_MMC7KXJDRBD3;ACTIVE;19-12-2025 11:52
CONN_20251219T115226845491Z_6VJ3WYTGA5G6;AID_20251219T115226839714Z_HRA2WN4F3NCD;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115226982666Z_PE4CCKXPLBBG;AID_20251219T115226977515Z_5R42MVEV6JGV;SOB_20251217T163546188962Z_M4BUHBMUBJCX;ACTIVE;19-12-2025 11:52
CONN_20251219T115226984580Z_FWUOC2IVMBEI;AID_20251219T115226977515Z_5R42MVEV6JGV;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227037626Z_EGSQPZE4HVAU;AID_20251219T115227035068Z_DRRU3VKTBVA6;SOB_20251217T163546189081Z_VDXNXPYX2FHV;ACTIVE;19-12-2025 11:52
CONN_20251219T115227039277Z_ZDBXIFJQKJEC;AID_20251219T115227035068Z_DRRU3VKTBVA6;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227088697Z_GZHIID5FBJCF;AID_20251219T115227086762Z_3OPTP2OMYBBT;SOB_20251217T163546189204Z_ND7NVLZLDFCF;ACTIVE;19-12-2025 11:52
CONN_20251219T115227090651Z_Z7LR543VT5DG;AID_20251219T115227086762Z_3OPTP2OMYBBT;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227139658Z_DTOBVNZL2FFY;AID_20251219T115227137186Z_NZU6G2TMZBE4;SOB_20251217T163546189323Z_Q7ZTBWCBLZAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115227141139Z_6CNR3HTI2JA6;AID_20251219T115227137186Z_NZU6G2TMZBE4;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227189659Z_XGBJW2JWTZDS;AID_20251219T115227187700Z_PMPSFEZQWFER;SOB_20251217T163546189449Z_G7Q7LKPXYBB5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227190794Z_4BSR4SYIVVFA;AID_20251219T115227187700Z_PMPSFEZQWFER;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227226343Z_XBC3CZ4SMRG4;AID_20251219T115227224264Z_PNYAJXFEFNA6;SOB_20251217T163546189574Z_AE22JW2N3NFO;ACTIVE;19-12-2025 11:52
CONN_20251219T115227227651Z_2USVBS3AFVD5;AID_20251219T115227224264Z_PNYAJXFEFNA6;SOB_20251217T163702194914Z_2RPXTRXGJFAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227273836Z_GMX4DMERBVBG;AID_20251219T115227271738Z_5JZO33CKQREH;SOB_20251217T163546189700Z_BEKHR5M2IZDI;ACTIVE;19-12-2025 11:52
CONN_20251219T115227275353Z_EQPHYDBM5ZCW;AID_20251219T115227271738Z_5JZO33CKQREH;SOB_20251217T163702195061Z_2V25Q5A7YVA5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227313271Z_EX237QAST5B5;AID_20251219T115227310063Z_EO3GWWPLCRE2;SOB_20251217T163546189819Z_CJ32654YANAP;ACTIVE;19-12-2025 11:52
CONN_20251219T115227314917Z_2F5L4F4RXRAF;AID_20251219T115227310063Z_EO3GWWPLCRE2;SOB_20251217T163702195061Z_2V25Q5A7YVA5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227354515Z_ONNVWMTJWFDY;AID_20251219T115227352683Z_IIDSOPYPL5AD;SOB_20251217T163546189942Z_YWYMBPG4TBCW;ACTIVE;19-12-2025 11:52
CONN_20251219T115227356799Z_5A2JG5N6ENHN;AID_20251219T115227352683Z_IIDSOPYPL5AD;SOB_20251217T163702195061Z_2V25Q5A7YVA5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227396505Z_EWLMMJWVJBC2;AID_20251219T115227394282Z_RFEILD4RPRFM;SOB_20251217T163546190061Z_LT5GLMOESJGO;ACTIVE;19-12-2025 11:52
CONN_20251219T115227397493Z_QLYTZIGQFVGU;AID_20251219T115227394282Z_RFEILD4RPRFM;SOB_20251217T163702195061Z_2V25Q5A7YVA5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227433808Z_HKAIPWFOOJBC;AID_20251219T115227431545Z_V4KTABCVAVEB;SOB_20251217T163546190187Z_GZ6CHTLC4VC5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227435135Z_SDFB5JHZB5CD;AID_20251219T115227431545Z_V4KTABCVAVEB;SOB_20251217T163702195061Z_2V25Q5A7YVA5;ACTIVE;19-12-2025 11:52
CONN_20251219T115227479997Z_7HQKUSCXAZHF;AID_20251219T115227477543Z_BMOCPVONBFAI;SOB_20251217T163546190312Z_557BSRJUVJFD;ACTIVE;19-12-2025 11:52
